ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
384,BK-R64Y-40,2,LB ,CM ,"Road-550-W Yellow, 40","Carretera: 550 para mujer, amarilla, 40","VÇlo de route 550 -W - jaune, 40",713.08,TRUE,Yellow,100,75,1120.49,40,38-40 CM,17.77,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2013 0:00,,Current
385,BK-R64Y-42,2,LB ,CM ,"Road-550-W Yellow, 42","Carretera: 550 para mujer, amarilla, 42","VÇlo de route 550 -W - jaune, 42",605.65,TRUE,Yellow,100,75,1000.44,42,42-46 CM,18.13,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2012 0:00,12/27/2008 0:00,
386,BK-R64Y-42,2,LB ,CM ,"Road-550-W Yellow, 42","Carretera: 550 para mujer, amarilla, 42","VÇlo de route 550 -W - jaune, 42",713.08,TRUE,Yellow,100,75,1120.49,42,42-46 CM,18.13,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2013 0:00,,Current
387,BK-R64Y-44,2,LB ,CM ,"Road-550-W Yellow, 44","Carretera: 550 para mujer, amarilla, 44","VÇlo de route 550 -W - jaune, 44",605.65,TRUE,Yellow,100,75,1000.44,44,42-46 CM,18.42,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2012 0:00,12/27/2008 0:00,
388,BK-R64Y-44,2,LB ,CM ,"Road-550-W Yellow, 44","Carretera: 550 para mujer, amarilla, 44","VÇlo de route 550 -W - jaune, 44",713.08,TRUE,Yellow,100,75,1120.49,44,42-46 CM,18.42,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2013 0:00,,Current
389,BK-R64Y-48,2,LB ,CM ,"Road-550-W Yellow, 48","Carretera: 550 para mujer, amarilla, 48","VÇlo de route 550 -W - jaune, 48",605.65,TRUE,Yellow,100,75,1000.44,48,48-52 CM,18.68,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2012 0:00,12/27/2008 0:00,
390,BK-R64Y-48,2,LB ,CM ,"Road-550-W Yellow, 48","Carretera: 550 para mujer, amarilla, 48","VÇlo de route 550 -W - jaune, 48",713.08,TRUE,Yellow,100,75,1120.49,48,48-52 CM,18.68,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","êquipÇ de la màme technologie que tous nos vÇlos de route, avec un cadre femmes. IdÇal pour la promenade ou la course sur route.",?????????????????????????????????????????????????????????,???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.,"????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.",???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????,Dieselbe Technologie wie bei allen RÑdern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und fÅr den Alltag.,??? ???????????????????????????????????????????????????,"""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar iáin ayarland?.  Yol ve yar?? iáin mÅkemmel áok yînlÅ bisiklet.""",7/1/2013 0:00,,Current
391,FK-1639,10,,,LL Fork,Horquilla GB,Fourche LL,65.81,TRUE,NA,500,375,148.22,,NA,,1,,88.932,L ,,LL Fork,Stout design absorbs shock and offers more precise steering.,Conception robuste permettant d'absorber les chocs et d'offrir une conduite plus prÇcise.,????????????????????,????? ??? ???? ??????? ????? ????? ???? ???.,????? ??? ???? ??????? ????? ????? ????? ????.,?????????????????? ????????????????????????????????????,Das robuste Design dÑmpft Stî·e und ermîglicht eine prÑzisere Steuerung.,???????????????????????????????????,?oku emen ve daha hassas yînlendirilebilen gÅálÅ tasar?m.,7/1/2012 0:00,12/27/2008 0:00,
392,FK-5136,10,,,ML Fork,Horquilla GM,Fourche ML,77.92,TRUE,NA,500,375,175.49,,NA,,1,,105.294,M ,,ML Fork,Composite road fork with an aluminum steerer tube.,Fourche composite pour route avec tube de direction en aluminium.,??????????????????,???? ???? ????? ?????? ???????? ????? ??? ???? ????? ????? ?? ??????????.,???? ???? ????? ?? ????? ???? ????? ??????????.,????????????????? ???????????????????????????,Gabel fÅr die Stra·e mit Aluminium-Lenkerrohr.,????????????? ?????????????? ??? ?????,AlÅminyum gidon bo?azl? kompozit ma?a.,7/1/2012 0:00,12/27/2008 0:00,
393,FK-9939,10,,,HL Fork,Horquilla GA,Fourche HL,101.89,TRUE,NA,500,375,229.49,,NA,,1,,137.694,H ,,HL Fork,High-performance carbon road fork with curved legs.,Fourche pour route en carbone hautes performances avec bras incurvÇs.,?????????????????,???? ???? ????? ?????? ???????? ?? ??????? ????? ?????? ??? ?????? ??????.,???? ???? ????? ?? ?????? ????? ???????? ??????.,??????????????????????????????? ???????????,Hochwertige Carbon-Gabel mit geschwungenen Seiten.,?????????????????? ??? ?????,YÅksek performansl? e?ik ayakl? karbon ma?a.,7/1/2012 0:00,12/27/2008 0:00,
394,HS-0296,11,,,LL Headset,Direcci¢n GB,Jeu de direction LL,15.18,TRUE,NA,500,375,34.2,,NA,,1,,20.52,L ,,LL Headset,Threadless headset provides quality at an economical price.,Jeu de direction de qualitÇ sans filetage Ö un prix abordable.,?????????????????????,???? ?????? ??? ???????? ??? ?????? ??????? ?????? ???????? ????? ???? ??????? ?????? ???????? ????? ???????.,???? ????? ????? ????? ????? ????? ??????.,??????????????????????????? ??????????????????????,Hochwertiger Lenkkopf zu einem guten Preis.,????????????????????????????????,Fur? tak?m? kaliteyi ekonomik bir fiyata sunar.,7/1/2012 0:00,12/27/2008 0:00,
395,HS-2451,11,,,ML Headset,Direcci¢n GM,Jeu de direction ML,45.42,TRUE,NA,500,375,102.29,,NA,,1,,61.374,M ,,ML Headset,Sealed cartridge keeps dirt out.,Boåtier de protection hermÇtique.,?????????????,???? ???????? ????? ??????? ??????? ?? ??????.,???? ????? ????? ???? ?????.,?????????????????????????????,Versiegeltes Ventil vermeidet das Eindringen von Schmutz.,???????????????????,MÅhÅrlÅ kartu? kirden korur.,7/1/2012 0:00,12/27/2008 0:00,
396,HS-3479,11,,,HL Headset,Direcci¢n GA,Jeu de direction HL,55.38,TRUE,NA,500,375,124.73,,NA,,1,,74.838,H ,,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.","Jeu de direction sans filetage 2,54ˇcm de grande qualitÇ avec un dispositif de lubrification rapide.",???????????????????????????,???? ??? ?????? ??? ?????? ??????? ?????? ???????? ????? ???? ??????? ?????? 1 ???? ??? ???? ????? ????? ????? ????? ?????? ??????? ???? ????.,???? ????? ????? ????? 1 ????' ?? ??? ???? ????? ?????.,???????????????????????????????????? ???? 1 ????????????????????????????????????????????????,Hochwertiger Lenkkopf 1 Zoll mit Schmierfettdurchlauf.,?????????????????????? 1 ??? ?????? ???????,"""YÅksek kaliteli 1"""" fur? tak?m?, h?zl? ya?lama iáin ya? kapakl?.""",7/1/2012 0:00,12/27/2008 0:00,
397,HB-M243,4,,,LL Mountain Handlebars,,,17.98,TRUE,NA,500,375,40.49,,NA,,1,M ,24.2945,L ,,LL Mountain Handlebars,All-purpose bar for on or off-road.,Barre d'appui tous usages pour conduite sur route ou tout-terrain.,?????????????,???? ????? ????? ????? ??????? ??? ????? ??????? ???? ???????.,????? ??? ???? ?????? ???? ????????.,????????????????????????????????????,Allzweckrad fÅr Stra·e und GelÑnde.,?????????????????????,Yol ve arazi kullan?m? iáin áok amaál? boru.,7/1/2012 0:00,12/27/2008 0:00,
398,HB-M243,4,,,LL Mountain Handlebars,,,19.78,TRUE,NA,500,375,44.54,,NA,,1,M ,26.724,L ,,LL Mountain Handlebars,All-purpose bar for on or off-road.,Barre d'appui tous usages pour conduite sur route ou tout-terrain.,?????????????,???? ????? ????? ????? ??????? ??? ????? ??????? ???? ???????.,????? ??? ???? ?????? ???? ????????.,????????????????????????????????????,Allzweckrad fÅr Stra·e und GelÑnde.,?????????????????????,Yol ve arazi kullan?m? iáin áok amaál? boru.,7/1/2013 0:00,,Current
399,HB-M763,4,,,ML Mountain Handlebars,,,24.99,TRUE,NA,500,375,56.29,,NA,,1,M ,33.7745,M ,,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Barres d'appui en alliage d'aluminium solide pour descente.,???????????????????,????? ????? ???? ?? ????? ?????????? ?????? ??????? ??? ?????????.,????? ?????? ??????? ????????? ?????? ?????.,??????????????????????????? ????????????????????????,Robustes GestÑnge aus Aluminiumlegierung fÅr Abfahrtsrennen.,?????????????????????,Yoku? a?a?? sÅrÅ? iáin sa?lam alÅminyum ala??m? borular.,7/1/2012 0:00,12/27/2008 0:00,
400,HB-M763,4,,,ML Mountain Handlebars,,,27.49,TRUE,NA,500,375,61.92,,NA,,1,M ,37.152,M ,,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Barres d'appui en alliage d'aluminium solide pour descente.,???????????????????,????? ????? ???? ?? ????? ?????????? ?????? ??????? ??? ?????????.,????? ?????? ??????? ????????? ?????? ?????.,??????????????????????????? ????????????????????????,Robustes GestÑnge aus Aluminiumlegierung fÅr Abfahrtsrennen.,?????????????????????,Yoku? a?a?? sÅrÅ? iáin sa?lam alÅminyum ala??m? borular.,7/1/2013 0:00,,Current
401,HB-M918,4,,,HL Mountain Handlebars,,,48.55,TRUE,NA,500,375,109.34,,NA,,1,M ,65.6018,H ,,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Barre d'appui plate suffisamment solide pour le circuit professionnel.,???????????????????,???? ????? ???? ???? ????? ????? ?????? ?????????.,???? ????? ????? ????? ???? ????? ???????.,???????????? ??????????????????????????????,Die breite Stange ist stark genug fÅr Profis.,?? ??????????????????? ???,Profesyoneller iáin yeterince gÅálÅ dÅz boru.,7/1/2012 0:00,12/27/2008 0:00,
402,HB-M918,4,,,HL Mountain Handlebars,,,53.4,TRUE,NA,500,375,120.27,,NA,,1,M ,72.162,H ,,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Barre d'appui plate suffisamment solide pour le circuit professionnel.,???????????????????,???? ????? ???? ???? ????? ????? ?????? ?????????.,???? ????? ????? ????? ???? ????? ???????.,???????????? ??????????????????????????????,Die breite Stange ist stark genug fÅr Profis.,?? ??????????????????? ???,Profesyoneller iáin yeterince gÅálÅ dÅz boru.,7/1/2013 0:00,,Current
403,HB-R504,4,,,LL Road Handlebars,Manillar de carretera GB,PoignÇes de vÇlo de route LL,17.98,TRUE,NA,500,375,40.49,,NA,,1,R ,24.2945,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,Forme träs rÇussie destinÇe Ö faciliter l'accäs aux leviers.,?????????????????,??? ???? ???? ?????? ???? ??? ???? ?????? ?? ??????.,???? ??????? ????? ???? ??? ???? ?????? ????????.,??????????????????????? ??????????????????????????,Einzigartige Form fÅr komfortablere Bedienung der Schalthebel.,???????????????????,E?siz biáimi kollara daha kolay eri?im sa?lar.,7/1/2012 0:00,12/27/2008 0:00,
404,HB-R504,4,,,LL Road Handlebars,Manillar de carretera GB,PoignÇes de vÇlo de route LL,19.78,TRUE,NA,500,375,44.54,,NA,,1,R ,26.724,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,Forme träs rÇussie destinÇe Ö faciliter l'accäs aux leviers.,?????????????????,??? ???? ???? ?????? ???? ??? ???? ?????? ?? ??????.,???? ??????? ????? ???? ??? ???? ?????? ????????.,??????????????????????? ??????????????????????????,Einzigartige Form fÅr komfortablere Bedienung der Schalthebel.,???????????????????,E?siz biáimi kollara daha kolay eri?im sa?lar.,7/1/2013 0:00,,Current
405,HB-R720,4,,,ML Road Handlebars,Manillar de carretera GM,PoignÇes de vÇlo de route ML,24.99,TRUE,NA,500,375,56.29,,NA,,1,R ,33.7745,M ,,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Barre d'appui avec tube en aluminium ergonomique pour rÇpondre aux besoins de tous les cyclistes.,?????????????????????,???? ????? ?????? ????? ????? ?? ?????????? ?????? ?????? ????? ?? ???? ?????? ??????? ?????? ???? ???????.,????? ????????? ????? ??????? ????? ??????? ?????? ??? ????.,??????????????????????????????????????? ???????????????????????,Die anatomisch geformte Rohrstange ist fÅr jeden Fahrer geeignet.,??????????????? ???? ????????????????????,Anatomik biáimli alÅminyum boru tÅm sÅrÅcÅler iáin uygundur.,7/1/2012 0:00,12/27/2008 0:00,
